This is a data file
1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 1.595089, 45.53168, 32.63263, 28.38691, 21.71477, 19.27817, 16.47253, 15.27928, 13.71518, 12.47643, 11.70484, 10.16245, 9.541382, 9.107549, 2.079496, 1.959051, 1.852375, 1.75727, 1.671979, 1.59509, 
1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 1.59509, 45.63751, 34.01769, 28.20238, 21.49207, 19.30197, 16.52501, 15.30155, 14.04614, 12.55397, 11.70046, 10.10077, 9.511168, 9.043516, 2.079497, 1.959052, 1.852376, 1.75727, 1.67198, 1.595091, 
1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 1.595091, 44.60052, 35.16364, 28.16405, 21.48756, 19.31949, 16.57969, 15.29576, 14.17455, 12.63349, 11.39785, 10.04015, 9.469776, 8.970391, 2.079498, 1.959052, 1.852376, 1.757271, 1.671981, 1.595092, 
1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 1.595092, 44.05606, 35.52584, 28.10765, 21.69534, 19.39586, 16.6703, 15.30697, 14.14709, 12.70484, 11.19001, 10.05294, 9.389797, 8.898946, 2.079499, 1.959053, 1.852377, 1.757271, 1.671981, 1.595092, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44.02483, 35.88267, 28.60803, 22.17949, 19.60094, 17.5161, 15.42901, 14.24499, 12.76116, 11.46969, 10.18524, 9.475284, 8.878419, 2.079484, 1.959039, 1.852364, 1.757259, 1.67197, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 43.84888, 35.59386, 28.1106, 22.14845, 19.66882, 17.87329, 15.48814, 14.18721, 12.69101, 11.51176, 10.30128, 9.602913, 8.83296, 2.079484, 1.95904, 1.852364, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 43.37326, 35.26503, 27.75737, 22.11621, 19.78252, 17.84046, 15.5165, 14.12257, 12.62205, 11.40307, 10.42716, 9.73348, 8.856771, 2.079484, 1.959039, 1.852364, 1.757259, 1.671969, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 42.87124, 35.41288, 27.60336, 22.45693, 19.99676, 17.66862, 15.4796, 13.85762, 12.55421, 11.26578, 10.55666, 9.86705, 8.880754, 2.079484, 1.95904, 1.852364, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 42.47458, 35.86642, 27.5628, 22.82799, 20.03736, 17.21256, 15.44818, 13.61406, 12.48752, 11.35807, 10.64308, 9.987616, 8.904908, 2.079484, 1.95904, 1.852365, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 42.23764, 36.04657, 27.6918, 23.06467, 19.86479, 17.04983, 15.20432, 13.64193, 12.47698, 11.45206, 10.72372, 10.01177, 8.929185, 2.079484, 1.95904, 1.852364, 1.757259, 1.67197, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 42.27381, 36.13066, 27.91553, 23.23311, 19.928, 16.96125, 14.78309, 13.73307, 12.57503, 11.54783, 10.80628, 10.0773, 2.216492, 2.079485, 1.95904, 1.852364, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 42.51601, 35.94163, 28.11248, 23.62154, 20.10294, 16.67016, 14.6984, 13.80074, 12.71428, 11.65597, 10.89084, 10.13976, 2.216492, 2.079484, 1.95904, 1.852364, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 43.61979, 35.96947, 28.31799, 23.882, 20.27929, 16.37008, 14.66563, 13.83346, 12.85667, 11.73463, 10.97742, 10.19899, 2.216492, 2.079484, 1.95904, 1.852365, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 35.9868, 28.82973, 23.97477, 20.30367, 16.26949, 14.68131, 13.90639, 12.95232, 11.73608, 11.01877, 10.29751, 2.216492, 2.079484, 1.959039, 1.852364, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 36.25449, 30.42343, 23.76816, 20.1921, 16.24002, 14.79168, 13.9821, 12.94545, 11.73663, 11.05998, 10.44539, 2.216491, 2.079484, 1.959039, 1.852364, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 49.91424, 36.96684, 30.51512, 22.59062, 20.29327, 16.29831, 14.91388, 14.06879, 12.85211, 11.75101, 11.10243, 10.46389, 2.216491, 2.079484, 1.959039, 1.852364, 1.757259, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 49.86604, 37.9992, 30.41448, 22.50118, 20.25211, 16.54816, 15.04025, 14.05769, 12.76011, 11.82109, 11.14612, 10.48253, 2.216492, 2.079484, 1.95904, 1.852365, 1.75726, 1.67197, 1.595081, 
1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 1.595081, 38.10986, 30.13295, 22.24058, 20.06491, 16.80651, 15.07371, 13.9642, 12.75513, 11.91375, 11.19108, 10.50128, 2.216493, 2.079485, 1.959041, 1.852366, 1.757261, 1.671972, 1.595082, 
1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 1.595082, 37.68141, 30.35682, 22.22506, 19.82599, 17.03218, 15.14323, 13.89907, 12.8611, 12.00861, 11.26312, 10.44629, 2.216494, 2.079487, 1.959042, 1.852366, 1.757261, 1.671972, 1.595083, 
1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 1.595083, 38.54038, 30.51488, 22.33448, 19.75049, 17.18126, 15.21452, 14.0016, 12.95497, 12.10575, 11.29873, 10.36564, 2.216495, 2.079487, 1.959043, 1.852368, 1.757262, 1.671972, 1.595084, 
1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 38.85571, 30.37033, 22.20662, 19.67778, 17.33068, 15.3931, 14.13576, 13.05119, 12.14311, 11.31474, 10.28586, 2.216496, 2.079488, 1.959043, 1.852368, 1.757262, 1.671973, 1.595084, 
1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 1.595084, 38.92324, 29.64467, 22.04323, 19.83557, 17.41067, 15.49552, 14.29639, 13.00053, 12.11575, 11.29771, 10.21102, 9.604486, 2.079489, 1.959044, 1.852368, 1.757263, 1.671974, 1.595085, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40.13588, 30.22713, 24.73009, 20.18491, 17.76531, 15.71857, 14.6705, 13.09785, 12.20967, 11.44222, 10.33039, 9.671799, 2.079482, 1.959039, 1.852362, 1.757258, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 39.46431, 30.07524, 24.78419, 20.16321, 17.79897, 15.79119, 14.73684, 13.11016, 12.17636, 11.37895, 10.33177, 9.647746, 9.064054, 1.959038, 1.852363, 1.757258, 1.671968, 1.595079, 
1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 39.79416, 30.21282, 24.79712, 20.07008, 17.95575, 15.86665, 14.76045, 13.02457, 12.13075, 11.27699, 10.33305, 9.634748, 9.011366, 1.959038, 1.852362, 1.757257, 1.671968, 1.595079, 
1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 40.06989, 29.93571, 24.84956, 20.25251, 18.05856, 15.95961, 14.80871, 13.01704, 12.08635, 11.17674, 10.33429, 9.642313, 8.944605, 1.959038, 1.852362, 1.757258, 1.671969, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 39.49859, 29.79892, 24.8586, 20.45212, 18.05377, 16.0907, 14.86362, 13.01608, 12.02366, 11.15095, 10.35305, 9.659594, 8.876724, 8.343561, 1.852362, 1.757258, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 38.87565, 29.88866, 24.79266, 20.5682, 18.15316, 16.22617, 14.91532, 13.11674, 12.12314, 11.20288, 10.37303, 9.623062, 8.809571, 8.345383, 1.852363, 1.757258, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 38.94723, 30.32702, 24.46128, 20.60633, 18.59562, 16.3621, 14.75299, 13.25775, 12.24355, 11.25549, 10.40093, 9.581436, 8.743162, 8.347866, 1.852363, 1.757258, 1.671968, 1.595079, 
1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 1.595079, 39.13225, 30.3157, 24.36625, 20.89729, 18.92018, 16.24706, 14.59888, 13.37893, 12.36584, 11.29908, 10.43258, 9.54908, 8.730177, 8.363995, 1.852363, 1.757257, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 39.0457, 30.18759, 24.65926, 21.20376, 19.04456, 16.10959, 14.49418, 13.46614, 12.35468, 11.33499, 10.48345, 9.575115, 8.800194, 8.394773, 8.067568, 1.757258, 1.671968, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 39.41943, 30.12298, 24.90367, 21.39499, 19.04734, 15.90651, 14.46548, 13.51739, 12.264, 11.33546, 10.53549, 9.599995, 8.871716, 8.431896, 8.096645, 1.757258, 1.671969, 1.59508, 
1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 1.59508, 39.75349, 30.6387, 24.92575, 21.54292, 19.04998, 15.8817, 14.47739, 13.56884, 12.17397, 11.33652, 10.58708, 9.620412, 8.944809, 8.497545, 8.126598, 1.757258, 1.671968, 1.59508, 
