v_l,0,0.005,0.008897632,0.012795263,0.016692895,0.020590526,0.024488158,0.028385789,0.032283421,0.036181053,0.040078684,0.043976316,0.047873947,0.051771579,0.05566921,0.059566842,0.063464474,0.067362105,0.071259737,0.075157368,0.079055,0.082952631,0.086850263,0.090747894,0.094645526,0.098543157,0.102440789,0.10633842,0.110236051,0.114133683,0.118031314,0.121928945,0.125826576,0.129724208,0.133621839,0.13751947,0.141417101,0.145314732,0.149212362,0.153109993,0.157007624,0.160905254,0.164802885,0.168700515,0.172598145,0.176495775,0.180393405,0.184291035,0.188188665,0.192086294,0.195983924,0.199881553,0.203779182,0.20767681,0.211574439,0.215472067,0.219369695,0.223267323,0.22716495,0.231062577,0.234960204,0.238857831,0.242755457,0.246653083,0.250550708,0.254448333,0.258345958,0.262243582,0.266141205,0.270038829,0.273936451,0.277834074,0.281731695,0.285629316,0.289526937,0.293424557,0.297322176,0.301219795,0.305117413,0.30901503,0.312912646,0.316810262,0.320707877,0.324605491,0.328503104,0.332400716,0.336298327,0.340195938,0.344093547,0.347991155,0.351888763,0.355786369,0.359683974,0.363581578,0.36747918,0.371376781,0.375274381,0.37917198,0.383069577,0.386967173,0.390864768,0.394762361,0.398659952,0.402557542,0.40645513,0.410352716,0.414250301,0.418147884,0.422045464,0.425943044,0.429840621,0.433738196,0.437635769,0.441533339,0.445430908,0.449328474,0.453226039,0.4571236,0.46102116,0.464918716,0.468816271,0.472713822,0.476611371,0.480508917,0.484406461,0.488304001,0.492201539,0.496099073,0.499996605,0.503894133,0.507791658,0.511689179,0.515586698,0.519484212,0.523381723,0.527279231,0.531176735,0.535074235,0.538971731,0.542869223,0.546766711,0.550664195,0.554561674,0.558459149,0.56235662,0.566254087,0.570151548,0.574049005,0.577946457,0.581843904,0.585741347,0.589638784,0.593536216,0.597433642,0.601331063,0.605228479,0.609125889,0.613023293,0.616920691,0.620818083,0.62471547,0.62861285,0.632510223,0.63640759,0.640304951,0.644202305,0.648099652,0.651996992,0.655894326,0.659791652,0.66368897,0.667586281,0.671483585,0.675380881,0.679278169,0.683175449,0.687072721,0.690969985,0.69486724,0.698764487,0.702661725,0.706558954,0.710456174,0.714353385,0.718250587,0.722147779,0.726044962,0.729942135,0.733839298,0.737736451,0.741633594,0.745530726,0.749427848,0.753324959,0.757222059,0.761119148,0.765016226,0.768913292,0.772810347,0.77670739,0.780604421,0.78450144,0.788398447,0.792295441,0.796192422,0.800089391,0.803986347,0.807883289,0.811780218,0.815677133,0.819574034,0.823470922,0.827367795,0.831264653,0.835161497,0.839058326,0.84295514,0.846851939,0.850748723,0.85464549,0.858542242,0.862438977,0.866335696,0.870232399,0.874129085,0.878025754,0.881922405,0.885819039,0.889715655,0.893612253,0.897508833,0.901405395,0.905301938,0.909198462,0.913094967,0.916991452,0.920887918,0.924784364,0.928680789,0.932577195,0.936473579,0.940369943,0.944266285,0.948162606,0.952058905,0.955955182,0.959851437,0.963747669,0.967643878,0.971540065,0.975436227,0.979332367,0.983228482,0.987124573,0.991020639,0.994916681,0.998812697,1.002708688,1.006604653,1.010500593,1.014396506,1.018292392,1.022188251,1.026084083,1.029979888,1.033875664,1.037771413,1.041667133,1.045562824,1.049458485,1.053354118,1.05724972,1.061145293,1.065040835,1.068936346,1.072831826,1.076727274,1.08062269,1.084518075,1.088413426,1.092308745,1.096204031,1.100099283,1.1039945,1.107889684,1.111784833,1.115679947,1.119575025,1.123470068,1.127365074,1.131260044,1.135154976,1.139049872,1.14294473,1.146839549,1.15073433,1.154629073,1.158523775,1.162418439,1.166313062,1.170207644,1.174102186,1.177996686,1.181891145,1.185785562,1.189679936,1.193574267,1.197468554,1.201362798,1.205256997,1.209151152,1.213045262,1.216939326,1.220833344,1.224727315,1.22862124,1.232515117,1.236408947,1.240302728,1.24419646,1.248090144,1.251983778,1.255877361,1.259770894,1.263664376,1.267557807,1.271451185,1.275344511,1.279237784,1.283131004,1.28702417,1.290917281,1.294810337,1.298703338,1.302596283,1.306489171,1.310382003,1.314274777,1.318167493,1.322060151,1.32595275,1.329845289,1.333737768,1.337630186,1.341522544,1.345414839,1.349307073,1.353199244,1.357091351,1.360983395,1.364875375,1.368767289,1.372659138,1.376550921,1.380442637,1.384334286,1.388225868,1.392117381,1.396008825,1.3999002,1.403791505,1.407682739,1.411573901,1.415464992,1.419356011,1.423246957,1.427137829,1.431028626,1.434919349,1.438809997,1.442700568,1.446591063,1.45048148,1.45437182,1.458262081,1.462152262,1.466042364,1.469932386,1.473822326,1.477712185,1.481601961,1.485491654,1.489381264,1.493270789,1.497160229,1.501049583,1.504938851,1.508828032,1.512717126,1.516606131,1.520495046,1.524383872,1.528272608,1.532161253,1.536049805,1.539938265,1.543826632,1.547714905,1.551603083,1.555491166,1.559379153,1.563267042,1.567154835,1.571042529,1.574930124,1.578817619,1.582705014,1.586592307,1.590479499,1.594366588,1.598253573,1.602140454,1.60602723,1.609913901,1.613800464,1.617686921,1.621573269,1.625459509,1.629345639,1.633231658,1.637117566,1.641003362,1.644889045,1.648774615,1.65266007,1.65654541,1.660430634,1.664315741,1.66820073,1.672085601,1.675970352,1.679854983,1.683739493,1.687623882,1.691508147,1.695392289,1.699276307,1.703160199,1.707043965,1.710927604,1.714811115,1.718694498,1.72257775,1.726460873,1.730343864,1.734226722,1.738109448,1.741992039,1.745874496,1.749756816,1.753639,1.757521046,1.761402954,1.765284722,1.769166349,1.773047836,1.776929179,1.78081038,1.784691437,1.788572348,1.792453113,1.796333731,1.800214202,1.804094523,1.807974694,1.811854715,1.815734584,1.8196143,1.823493862,1.827373269,1.83125252,1.835131615,1.839010552,1.84288933,1.846767949,1.850646406,1.854524702,1.858402835,1.862280804,1.866158609,1.870036247,1.873913719,1.877791022,1.881668157,1.885545121,1.889421914,1.893298536,1.897174984,1.901051257,1.904927355,1.908803277,1.912679022,1.916554587,1.920429973,1.924305178,1.928180202,1.932055042,1.935929699,1.93980417,1.943678455,1.947552552,1.951426461,1.95530018,1.959173709,1.963047045,1.966920189,1.970793138,1.974665892,1.978538449,1.982410809,1.98628297,1.990154931,1.994026691,1.997898248,2.001769602,2.005640751,2.009511695,2.013382431,2.017252959,2.021123277,2.024993385,2.028863281,2.032732964,2.036602433,2.040471686,2.044340722,2.04820954,2.052078139,2.055946518,2.059814674,2.063682608,2.067550318,2.071417802,2.075285059,2.079152088,2.083018888,2.086885458,2.090751795,2.094617899,2.098483769,2.102349403,2.1062148,2.110079959,2.113944878,2.117809556,2.121673992,2.125538184,2.129402131,2.133265832,2.137129285,2.140992489,2.144855443,2.148718145,2.152580594,2.156442789,2.160304728,2.16416641,2.168027833,2.171888996,2.175749898,2.179610538,2.183470913,2.187331022,2.191190865,2.19505044,2.198909745,2.202768778,2.206627539,2.210486026,2.214344238,2.218202173,2.222059829,2.225917206,2.229774301,2.233631114,2.237487643,2.241343886,2.245199841,2.249055509,2.252910886,2.256765972,2.260620764,2.264475262,2.268329464,2.272183369,2.276036974,2.279890279,2.283743281,2.28759598,2.291448374,2.295300461,2.29915224,2.303003709,2.306854867,2.310705711,2.314556242,2.318406456,2.322256352,2.32610593,2.329955186,2.33380412,2.33765273,2.341501015,2.345348972,2.349196601,2.353043899,2.356890865,2.360737498,2.364583795,2.368429755,2.372275377,2.376120658,2.379965598,2.383810194,2.387654445,2.391498349,2.395341905,2.399185111,2.403027964,2.406870464,2.410712609,2.414554397,2.418395826,2.422236895,2.426077602,2.429917945,2.433757922,2.437597533,2.441436774,2.445275645,2.449114143,2.452952267,2.456790015,2.460627386,2.464464377,2.468300986,2.472137213,2.475973055,2.47980851,2.483643577,2.487478254,2.491312539,2.49514643,2.498979926,2.502813024,2.506645723,2.510478021,2.514309916,2.518141406,2.52197249,2.525803165,2.52963343,2.533463283,2.537292722,2.541121745,2.544950351,2.548778537,2.552606301,2.556433642,2.560260558,2.564087046,2.567913106,2.571738734,2.575563929,2.57938869,2.583213014,2.587036899,2.590860344,2.594683346,2.598505903,2.602328014,2.606149676,2.609970888,2.613791648,2.617611953,2.621431802,2.625251193,2.629070123,2.632888591,2.636706595,2.640524132,2.644341201,2.648157799,2.651973925,2.655789577,2.659604752,2.663419449,2.667233665,2.671047399,2.674860647,2.678673409,2.682485683,2.686297465,2.690108754,2.693919549,2.697729846,2.701539644,2.705348941,2.709157734,2.712966021,2.716773801,2.720581071,2.72438783,2.728194074,2.731999801,2.735805011,2.7396097,2.743413866,2.747217508,2.751020622,2.754823207,2.758625261,2.762426782,2.766227766,2.770028213,2.77382812,2.777627484,2.781426304,2.785224577,2.7890223,2.792819473,2.796616092,2.800412156,2.804207661,2.808002607,2.81179699,2.815590808,2.819384059,2.823176741,2.826968851,2.830760388,2.834551348,2.83834173,2.842131531,2.84592075,2.849709382,2.853497428,2.857284883,2.861071746,2.864858014,2.868643685,2.872428757,2.876213227,2.879997093,2.883780353,2.887563004,2.891345044,2.89512647,2.89890728,2.902687472,2.906467043,2.910245991,2.914024314,2.917802009,2.921579073,2.925355504,2.9291313,2.932906459,2.936680977,2.940454853,2.944228084,2.948000667,2.951772601,2.955543882,2.959314508,2.963084477,2.966853786,2.970622432,2.974390414,2.978157728,2.981924373,2.985690345,2.989455642,2.993220262,2.996984202,3.000747459,3.004510031,3.008271916,3.012033111,3.015793612,3.019553419,3.023312528,3.027070936,3.030828641,3.034585641,3.038341932,3.042097513,3.04585238,3.049606531,3.053359964,3.057112675,3.060864663,3.064615923,3.068366455,3.072116255,3.07586532,3.079613649,3.083361237,3.087108083,3.090854184,3.094599537,3.09834414,3.102087989,3.105831083,3.109573418,3.113314992,3.117055801,3.120795844,3.124535118,3.128273619,3.132011345,3.135748294,3.139484462,3.143219847,3.146954447,3.150688257,3.154421276,3.158153501,3.161884929,3.165615557,3.169345382,3.173074402,3.176802614,3.180530015,3.184256602,3.187982372,3.191707323,3.195431451,3.199154755,3.20287723,3.206598874,3.210319685,3.21403966,3.217758794,3.221477087,3.225194534,3.228911134,3.232626882,3.236341777,3.240055815,3.243768993,3.247481308,3.251192759,3.25490334,3.258613051,3.262321887,3.266029846,3.269736925,3.273443121,3.277148431,3.280852851,3.28455638,3.288259014,3.29196075,3.295661585,3.299361516,3.30306054,3.306758655,3.310455856,3.314152142,3.317847508,3.321541953,3.325235473,3.328928065,3.332619725,3.336310452,3.340000242,3.343689091,3.347376997,3.351063957,3.354749967,3.358435025,3.362119127,3.365802271,3.369484453,3.37316567,3.376845919,3.380525198,3.384203502,3.387880828,3.391557175,3.395232537,3.398906913,3.4025803,3.406252693,3.40992409,3.413594488,3.417263884,3.420932273,3.424599654,3.428266023,3.431931377,3.435595713,3.439259027,3.442921316,3.446582577,3.450242808,3.453902003,3.457560161,3.461217279,3.464873352,3.468528378,3.472182353,3.475835274,3.479487139,3.483137943,3.486787683,3.490436357,3.49408396,3.49773049,3.501375943,3.505020316,3.508663606,3.512305809,3.515946923,3.519586943,3.523225866,3.52686369,3.53050041,3.534136024,3.537770528,3.541403919,3.545036193,3.548667347,3.552297378,3.555926282,3.559554056,3.563180696,3.5668062,3.570430564,3.574053784,3.577675857,3.581296779,3.584916548,3.58853516,3.59215261,3.595768897,3.599384017,3.602997965,3.606610739,3.610222335,3.61383275,3.61744198,3.621050023,3.624656873,3.628262528,3.631866985,3.63547024,3.639072289,3.642673129,3.646272756,3.649871167,3.653468359,3.657064328,3.66065907,3.664252583,3.667844861,3.671435902,3.675025703,3.67861426,3.682201568,3.685787626,3.689372428,3.692955972,3.696538254,3.700119271,3.703699018,3.707277493,3.710854691,3.714430609,3.718005244,3.721578592,3.725150649,3.728721412,3.732290877,3.73585904,3.739425899,3.742991448,3.746555685,3.750118606,3.753680207,3.757240485,3.760799436,3.764357056,3.767913342,3.77146829,3.775021896,3.778574157,3.782125069,3.785674628,3.789222831,3.792769674,3.796315153,3.799859264,3.803402005,3.80694337,3.810483357,3.814021961,3.81755918,3.821095008,3.824629443,3.828162481,3.831694118,3.83522435,3.838753174,3.842280585,3.84580658,3.849331155,3.852854307,3.856376032,3.859896325,3.863415183,3.866932603,3.87044858,3.873963111,3.877476192,3.880987819,3.884497988,3.888006696,3.891513938,3.895019711,3.898524011,3.902026835,3.905528177,3.909028036,3.912526405,3.916023283,3.919518664,3.923012546,3.926504924,3.929995794,3.933485152,3.936972995,3.940459319,3.94394412,3.947427394,3.950909137,3.954389345,3.957868014,3.96134514,3.96482072,3.96829475,3.971767225,3.975238142,3.978707497,3.982175285,3.985641504,3.989106148,3.992569215,3.996030699,3.999490598,4.002948907,4.006405622,4.00986074,4.013314256,4.016766166,4.020216467,4.023665154,4.027112223,4.030557671,4.034001494,4.037443686,4.040884246,4.044323168,4.047760448,4.051196083,4.054630068,4.0580624,4.061493074,4.064922087,4.068349434,4.071775111,4.075199115,4.078621441,4.082042085,4.085461044,4.088878313,4.092293888,4.095707765,4.09911994,4.102530409,4.105939168,4.109346213,4.112751539,4.116155144,4.119557022,4.122957169,4.126355582,4.129752256,4.133147188,4.136540373,4.139931807,4.143321486,4.146709406,4.150095562,4.153479952,4.15686257,4.160243412,4.163622475,4.166999754,4.170375245,4.173748944,4.177120847,4.180490949,4.183859248,4.187225737,4.190590414,4.193953274,4.197314313,4.200673527,4.204030912,4.207386463,4.210740176,4.214092048,4.217442074,4.220790249,4.224136571,4.227481034,4.230823634,4.234164367,4.237503229,4.240840216,4.244175324,4.247508548,4.250839884,4.254169329,4.257496877,4.260822525,4.264146268,4.267468102,4.270788023,4.274106027,4.27742211,4.280736267,4.284048494,4.287358787,4.290667142,4.293973554,4.297278019,4.300580534,4.303881093,4.307179692,4.310476328,4.313770996,4.317063691,4.320354411,4.323643149,4.326929902,4.330214667,4.333497437,4.33677821,4.340056981,4.343333746,4.3466085,4.349881239,4.35315196,4.356420656,4.359687326,4.362951963,4.366214564,4.369475125,4.372733641,4.375990108,4.379244522,4.382496878,4.385747172,4.3889954,4.392241558,4.39548564,4.398727644,4.401967565,4.405205397,4.408441138,4.411674782,4.414906326,4.418135765,4.421363095,4.424588311,4.42781141,4.431032386,4.434251236,4.437467955,4.440682539,4.443894984,4.447105285,4.450313438,4.453519438,4.456723282,4.459924965,4.463124482,4.46632183,4.469517003,4.472709999,4.475900811,4.479089437,4.482275871,4.48546011,4.488642148,4.491821982,0
